271	5379	1
271	5387	1
271	6601	1
271	6740	1
271	6763	1
272	166	1
272	662	1
273	166	1
273	662	1
274	6256	1
276	768	1
276	968	1
277	768	1
277	968	1
279	40	1
280	730	1
280	822	1
280	1301	1
280	2127	1
280	3790	1
280	3914	1
280	6957	1
280	7010	1
281	730	1
281	822	1
281	1301	1
281	2127	1
281	3790	1
281	3914	1
281	6957	1
281	7010	1
283	7246	1
285	4262	1
287	7257	1
289	951	1
289	964	1
289	4875	1
289	6726	1
289	6762	1
290	837	1
290	5875	1
290	6900	1
291	837	1
291	5875	1
291	6900	1
292	1054	1
293	1054	1
295	328	1
297	3752	1
298	610	1
299	610	1
300	209	1
300	351	1
300	3078	1
300	3405	1
303	715	1
304	399	1
305	399	1
306	2160	1
307	2160	1
308	1379	1
310	2358	1
311	2358	1
313	7021	1
316	2817	1
316	5917	1
317	2817	1
317	5917	1
318	6147	1
319	6147	1
320	4967	1
321	4967	1
322	6570	1
322	7306	1
323	6570	1
323	7306	1
325	4064	1
326	2699	1
327	2699	1
328	6686	1
329	6686	1
330	112	1
330	4407	1
331	112	1
331	4407	1
332	3116	1
333	3116	1
334	887	1
335	887	1
337	650	1
337	1619	1
337	1833	1
337	4451	1
339	2752	1
340	1012	1
341	1012	1
342	6516	1
344	1962	1
344	2372	1
344	2674	1
344	3416	1
344	4170	1
344	4315	1
344	4367	1
344	6586	1
344	6783	1
344	6917	1
345	1962	1
345	2372	1
345	2674	1
345	3416	1
345	4170	1
345	4315	1
345	4367	1
345	6586	1
345	6783	1
345	6917	1
346	3744	1
347	3744	1
349	4389	1
350	3647	1
351	3647	1
352	4311	1
353	4311	1
355	1685	1
356	22	1
357	22	1
358	3734	1
358	5228	1
359	3734	1
359	5228	1
360	4496	1
362	990	1
363	990	1
364	117	1
364	5676	1
365	117	1
365	5676	1
366	5873	1
366	6922	1
367	5873	1
367	6922	1
368	3909	1
370	5518	1
371	5518	1
373	3570	1
373	7290	1
374	6834	1
375	6834	1
376	3476	1
377	3476	1
378	2908	1
379	2908	1
380	7113	1
381	7113	1
382	1533	1
382	2186	1
383	1533	1
383	2186	1
384	7308	1
385	7308	1
386	5370	1
387	5370	1
388	2604	1
389	2604	1
390	2895	1
390	7067	1
391	2895	1
391	7067	1
392	3152	1
393	3152	1
395	1573	1
395	7325	1
396	3067	1
396	3114	1
396	4352	1
396	6163	1
398	3596	1
399	3596	1
400	1314	1
402	6262	1
403	6262	1
404	5055	1
405	5055	1
407	312	1
408	5148	1
408	6012	1
409	5148	1
409	6012	1
410	1915	1
411	1915	1
413	249	1
414	2404	1
414	3038	1
414	3646	1
414	6913	1
416	1913	1
416	5883	1
418	5969	1
420	5898	1
421	5898	1
422	6361	1
423	6361	1
424	2624	1
425	2624	1
426	4983	1
427	4983	1
428	3864	1
429	3864	1
434	3643	1
435	3643	1
436	5204	1
438	3428	1
439	3428	1
440	2473	1
441	2473	1
442	966	1
442	5334	1
444	1489	1
445	1489	1
446	120	1
447	120	1
448	3766	1
449	3766	1
450	6567	1
451	6567	1
455	5059	1
457	3697	1
458	1125	1
458	5951	1
459	1125	1
459	5951	1
460	1320	1
462	1536	1
463	1536	1
464	4467	1
466	4160	1
467	4160	1
468	1115	1
468	6854	1
469	1115	1
469	6854	1
470	3106	1
471	3106	1
472	1896	1
474	611	1
474	2183	1
474	2736	1
474	2848	1
474	3361	1
474	6362	1
475	611	1
475	2183	1
475	2736	1
475	2848	1
475	3361	1
475	6362	1
476	1003	1
480	7177	1
482	3539	1
484	6141	1
485	6141	1
486	5438	1
486	6897	1
486	6925	1
487	5438	1
487	6897	1
487	6925	1
489	5114	1
490	2567	1
491	2567	1
492	5415	1
494	1033	1
496	2436	1
496	6138	1
498	1882	1
499	1882	1
500	1086	1
501	1086	1
502	306	1
504	1566	1
505	1566	1
508	71	1
508	3362	1
510	5353	1
512	4081	1
514	5069	1
515	5069	1
516	6299	1
517	6299	1
518	3532	1
519	3532	1
521	5392	1
522	1246	1
523	1246	1
524	3714	1
524	4641	1
524	5136	1
525	3714	1
525	4641	1
525	5136	1
526	430	1
526	635	1
526	810	1
526	885	1
526	1008	1
526	1064	1
526	1247	1
526	1801	1
526	1824	1
526	2166	1
526	2215	1
526	2315	1
526	2480	1
526	2535	1
526	2782	1
526	2894	1
526	2930	1
526	2985	1
526	3516	1
526	3828	1
526	3987	1
526	4007	1
526	4068	1
526	4322	1
526	4688	1
526	4702	1
526	4879	1
526	5200	1
526	5711	1
526	5932	1
526	6084	1
526	6687	1
526	6721	1
526	6828	1
526	7277	1
527	430	1
527	635	1
527	810	1
527	885	1
527	1008	1
527	1064	1
527	1247	1
527	1801	1
527	1824	1
527	2166	1
527	2215	1
527	2315	1
527	2480	1
527	2535	1
527	2782	1
527	2894	1
527	2930	1
527	2985	1
527	3516	1
527	3828	1
527	3987	1
527	4007	1
527	4068	1
527	4322	1
527	4688	1
527	4702	1
527	4879	1
527	5200	1
527	5711	1
527	5932	1
527	6084	1
527	6687	1
527	6721	1
527	6828	1
527	7277	1
528	68	1
530	80	1
531	80	1
532	151	1
532	2785	1
532	3504	1
532	6253	1
533	151	1
533	2785	1
533	3504	1
533	6253	1
535	3302	1
536	4300	1
537	4300	1
538	1811	1
538	2167	1
538	2898	1
538	5064	1
538	6367	1
539	1811	1
539	2167	1
539	2898	1
539	5064	1
539	6367	1
541	6258	1
542	226	1
543	226	1
544	2371	1
545	2371	1
546	3384	1
547	3384	1
548	3193	1
548	6003	1
549	3193	1
549	6003	1
550	2210	1
550	7301	1
551	2210	1
551	7301	1
552	5468	1
554	6554	1
556	4355	1
557	4355	1
559	2960	1
559	3357	1
560	13	1
560	5934	1
561	13	1
561	5934	1
562	1263	1
563	1263	1
564	5833	1
565	5833	1
567	2836	1
567	5549	1
568	7144	1
569	7144	1
570	5312	1
571	5312	1
572	6053	1
574	3717	1
575	3717	1
577	7243	1
577	7258	1
578	1892	1
579	1892	1
580	5563	1
581	5563	1
582	7082	1
583	7082	1
584	2193	1
584	5526	1
585	2193	1
585	5526	1
586	2078	1
588	6215	1
590	4019	1
591	4019	1
593	3424	1
594	912	1
595	912	1
596	1504	1
597	1504	1
598	2731	1
599	2731	1
600	1215	1
600	2978	1
600	5230	1
600	5485	1
601	1215	1
601	2978	1
601	5230	1
601	5485	1
602	3846	1
603	3846	1
604	3528	1
605	3528	1
606	409	1
606	6894	1
607	409	1
607	6894	1
608	1362	1
608	1479	1
609	1362	1
609	1479	1
611	889	1
611	1063	1
611	1440	1
611	1621	1
611	1695	1
611	1767	1
611	1806	1
611	2098	1
611	2146	1
611	2216	1
611	2605	1
611	2941	1
611	3066	1
611	3121	1
611	3258	1
611	3412	1
611	3793	1
611	4299	1
611	4314	1
611	4319	1
611	4480	1
611	4603	1
611	4635	1
611	4655	1
611	4669	1
611	4714	1
611	4791	1
611	4861	1
611	4895	1
611	4917	1
611	5408	1
611	5640	1
611	5761	1
611	5794	1
611	6093	1
611	6911	1
611	7063	1
613	6878	1
614	1447	1
615	1447	1
616	2987	1
616	3050	1
617	2987	1
617	3050	1
618	224	1
620	7188	1
622	3454	1
622	7105	1
623	3454	1
623	7105	1
624	3733	1
625	3733	1
626	5654	1
627	5654	1
628	985	1
628	4186	1
628	6385	1
628	6390	1
628	6956	1
629	985	1
629	4186	1
629	6385	1
629	6390	1
629	6956	1
630	3620	1
631	3620	1
635	2113	1
636	1966	1
636	3445	1
637	1966	1
637	3445	1
638	5804	1
641	1213	1
641	1562	1
643	6814	1
644	2031	1
644	5515	1
645	2031	1
645	5515	1
647	6144	1
648	2922	1
648	3832	1
648	4055	1
649	2922	1
649	3832	1
649	4055	1
650	4819	1
651	4819	1
652	6515	1
653	6515	1
654	3696	1
655	3696	1
656	896	1
656	1076	1
656	4087	1
657	896	1
657	1076	1
657	4087	1
658	5026	1
659	5026	1
660	27	1
661	27	1
662	6490	1
662	7231	1
663	6490	1
663	7231	1
666	1042	1
666	1798	1
666	3325	1
667	1042	1
667	1798	1
667	3325	1
668	119	1
669	119	1
670	832	1
670	4234	1
670	5755	1
670	6964	1
671	832	1
671	4234	1
671	5755	1
671	6964	1
673	3622	1
673	4332	1
674	1539	1
675	1539	1
676	6115	1
677	6115	1
678	919	1
678	946	1
678	1079	1
678	1386	1
678	1554	1
678	1819	1
678	2060	1
678	2313	1
678	2348	1
678	2606	1
678	3510	1
678	3512	1
678	3905	1
678	4293	1
678	4691	1
678	4916	1
678	5149	1
678	5244	1
678	5399	1
678	5573	1
678	5948	1
678	6344	1
678	6537	1
678	6556	1
678	6719	1
679	919	1
679	946	1
679	1079	1
679	1386	1
679	1554	1
679	1819	1
679	2060	1
679	2313	1
679	2348	1
679	2606	1
679	3510	1
679	3512	1
679	3905	1
679	4293	1
679	4691	1
679	4916	1
679	5149	1
679	5244	1
679	5399	1
679	5573	1
679	5948	1
679	6344	1
679	6537	1
679	6556	1
679	6719	1
680	553	1
681	553	1
682	3530	1
683	3530	1
684	241	1
685	241	1
686	3845	1
686	4153	1
687	3845	1
687	4153	1
688	1969	1
688	2088	1
690	615	1
691	615	1
692	2302	1
693	2302	1
694	6933	1
695	6933	1
696	86	1
696	1106	1
696	2999	1
696	3875	1
697	86	1
697	1106	1
697	2999	1
697	3875	1
698	3052	1
698	4326	1
698	5498	1
698	6629	1
699	3052	1
699	4326	1
699	5498	1
699	6629	1
701	452	1
701	5232	1
701	6035	1
701	6252	1
702	262	1
702	2009	1
702	4859	1
703	262	1
703	2009	1
703	4859	1
705	2918	1
707	3553	1
707	6741	1
709	3897	1
709	4149	1
710	4842	1
711	4842	1
712	3497	1
713	3497	1
714	3797	1
715	3797	1
716	6305	1
717	6305	1
718	3328	1
718	4497	1
720	656	1
721	656	1
722	2247	1
724	2769	1
725	2769	1
727	3629	1
727	5223	1
728	6691	1
729	6691	1
730	76	1
731	76	1
732	6399	1
734	137	1
734	1432	1
734	4942	1
735	137	1
735	1432	1
735	4942	1
736	1745	1
738	6155	1
739	6155	1
741	5901	1
742	4825	1
742	5688	1
743	4825	1
743	5688	1
744	4027	1
745	4027	1
746	2040	1
747	2040	1
748	4851	1
749	4851	1
751	1350	1
752	5908	1
753	5908	1
754	3369	1
756	2242	1
757	2242	1
759	5665	1
760	3087	1
761	3087	1
763	4952	1
764	2159	1
765	2159	1
767	6685	1
768	440	1
768	1009	1
768	1141	1
769	440	1
769	1009	1
769	1141	1
771	132	1
772	3349	1
773	3349	1
774	3210	1
775	3210	1
777	6850	1
778	6569	1
779	6569	1
781	1319	1
782	2746	1
782	3948	1
783	2746	1
783	3948	1
784	2202	1
784	5070	1
785	2202	1
785	5070	1
787	1721	1
788	4372	1
791	381	1
791	723	1
792	1365	1
792	3983	1
792	4392	1
793	1365	1
793	3983	1
793	4392	1
794	6000	1
795	6000	1
796	2958	1
797	2958	1
798	1943	1
799	1943	1
802	2110	1
802	2282	1
802	5253	1
803	2110	1
803	2282	1
803	5253	1
804	5811	1
805	5811	1
806	3520	1
807	3520	1
809	5584	1
809	6580	1
811	6669	1
812	3676	1
814	3380	1
815	3380	1
818	1974	1
818	7000	1
819	1974	1
819	7000	1
821	121	1
822	1506	1
823	1506	1
825	5627	1
827	5453	1
827	6337	1
830	329	1
831	329	1
832	6129	1
832	6999	1
833	6129	1
833	6999	1
834	2827	1
835	2827	1
836	89	1
836	6193	1
837	89	1
837	6193	1
838	4227	1
839	4227	1
840	523	1
840	689	1
840	1031	1
840	1387	1
840	1698	1
840	1732	1
840	1810	1
840	1823	1
840	1856	1
840	2003	1
840	2085	1
840	2483	1
840	2493	1
840	2722	1
840	2784	1
840	2905	1
840	2942	1
840	3151	1
840	3371	1
840	3763	1
840	3779	1
840	4067	1
840	4126	1
840	4247	1
840	4341	1
840	4423	1
840	4588	1
840	4697	1
840	5087	1
840	5096	1
840	5329	1
840	5336	1
840	5480	1
840	5648	1
840	5673	1
840	5784	1
840	5841	1
840	5960	1
840	6175	1
840	6242	1
840	6243	1
840	6313	1
840	6317	1
840	6324	1
840	6472	1
840	6769	1
840	6871	1
840	6888	1
840	6972	1
840	7091	1
840	7123	1
840	7207	1
840	7230	1
840	7259	1
841	523	1
841	689	1
841	1031	1
841	1387	1
841	1698	1
841	1732	1
841	1810	1
841	1823	1
841	1856	1
841	2003	1
841	2085	1
841	2483	1
841	2493	1
841	2722	1
841	2784	1
841	2905	1
841	2942	1
841	3151	1
841	3371	1
841	3763	1
841	3779	1
841	4067	1
841	4126	1
841	4247	1
841	4341	1
841	4423	1
841	4588	1
841	4697	1
841	5087	1
841	5096	1
841	5329	1
841	5336	1
841	5480	1
841	5648	1
841	5673	1
841	5784	1
841	5841	1
841	5960	1
841	6175	1
841	6242	1
841	6243	1
841	6313	1
841	6317	1
841	6324	1
841	6472	1
841	6769	1
841	6871	1
841	6888	1
841	6972	1
841	7091	1
841	7123	1
841	7207	1
841	7230	1
841	7259	1
842	2395	1
844	1800	1
844	4078	1
844	4379	1
844	5049	1
845	1800	1
845	4078	1
845	4379	1
845	5049	1
846	2125	1
846	7078	1
847	2125	1
847	7078	1
848	2897	1
848	2926	1
848	6043	1
849	2897	1
849	2926	1
849	6043	1
850	3095	1
850	3836	1
850	5494	1
851	3095	1
851	3836	1
851	5494	1
852	4288	1
853	4288	1
854	2393	1
856	5254	1
857	5254	1
858	7147	1
859	7147	1
860	992	1
862	1860	1
862	3338	1
862	5355	1
862	5574	1
863	1860	1
863	3338	1
863	5355	1
863	5574	1
864	2233	1
865	2233	1
866	568	1
869	1725	1
869	6014	1
871	32	1
871	69	1
871	474	1
871	479	1
871	554	1
871	560	1
871	646	1
871	803	1
871	891	1
871	1198	1
871	1219	1
871	1220	1
871	1458	1
871	1484	1
871	1520	1
871	1709	1
871	1973	1
871	1981	1
871	2025	1
871	2119	1
871	2309	1
871	2379	1
871	2430	1
871	2486	1
871	2537	1
871	2539	1
871	2542	1
871	3039	1
871	3054	1
871	3104	1
871	3250	1
871	3466	1
871	3569	1
871	3576	1
871	3776	1
871	4131	1
871	4294	1
871	4374	1
871	4535	1
871	4562	1
871	4610	1
871	4645	1
871	4695	1
871	4847	1
871	4862	1
871	4937	1
871	5052	1
871	5479	1
871	5581	1
871	6025	1
871	6612	1
871	6774	1
871	7109	1
871	7173	1
871	7283	1
874	3239	1
875	3239	1
876	3896	1
877	3896	1
878	1513	1
881	124	1
882	5283	1
883	5283	1
884	3683	1
885	3683	1
886	2165	1
887	2165	1
888	3759	1
890	437	1
890	6379	1
891	437	1
891	6379	1
892	26	1
892	211	1
893	26	1
893	211	1
894	1714	1
894	2153	1
894	5539	1
894	6534	1
895	1714	1
895	2153	1
895	5539	1
895	6534	1
896	65	1
897	65	1
898	6876	1
899	6876	1
900	2352	1
900	3351	1
900	4345	1
901	2352	1
901	3351	1
901	4345	1
902	1592	1
903	1592	1
904	3972	1
904	6420	1
905	3972	1
905	6420	1
906	3295	1
907	3295	1
909	363	1
909	5046	1
910	3917	1
912	4111	1
913	4111	1
914	192	1
914	6143	1
915	192	1
915	6143	1
916	5984	1
917	5984	1
919	6278	1
920	295	1
920	1000	1
920	2984	1
920	5572	1
921	295	1
921	1000	1
921	2984	1
921	5572	1
922	2950	1
922	5019	1
923	2950	1
923	5019	1
924	3769	1
925	3769	1
926	3046	1
927	3046	1
929	613	1
930	6541	1
931	6541	1
932	1296	1
933	1296	1
935	1761	1
937	5714	1
938	3430	1
939	3430	1
941	804	1
943	1891	1
946	384	1
946	531	1
947	384	1
947	531	1
948	3668	1
949	3668	1
950	319	1
951	319	1
952	5647	1
953	5647	1
954	4260	1
955	4260	1
956	4381	1
957	4381	1
958	2240	1
959	2240	1
961	6838	1
962	3807	1
962	3895	1
962	5760	1
962	5819	1
962	7165	1
963	3807	1
963	3895	1
963	5760	1
963	5819	1
963	7165	1
964	1103	1
964	3058	1
964	6848	1
965	1103	1
965	3058	1
965	6848	1
966	6073	1
967	6073	1
968	2073	1
970	2557	1
971	2557	1
972	5789	1
973	5789	1
974	506	1
974	2457	1
978	4800	1
979	4800	1
980	999	1
981	999	1
982	606	1
982	756	1
982	2179	1
982	2510	1
982	5173	1
982	5589	1
984	4343	1
984	4882	1
985	4343	1
985	4882	1
986	5748	1
987	5748	1
988	4855	1
988	4977	1
989	4855	1
989	4977	1
990	2091	1
991	2091	1
993	2556	1
993	6391	1
994	4500	1
994	4887	1
995	4500	1
995	4887	1
998	6568	1
999	6568	1
1000	4634	1
1001	4634	1
1002	857	1
1002	917	1
1002	1771	1
1002	5020	1
1003	857	1
1003	917	1
1003	1771	1
1003	5020	1
1004	529	1
1004	591	1
1004	3135	1
1006	4241	1
1007	4241	1
1008	4107	1
1008	4261	1
1010	4604	1
1011	4604	1
1012	6054	1
1013	6054	1
1014	7248	1
1015	7248	1
1016	1916	1
1017	1916	1
1019	3285	1
1019	4253	1
1019	6192	1
1020	3970	1
1021	3970	1
1025	2426	1
1026	2180	1
1026	2957	1
1026	3165	1
1026	5326	1
1026	7015	1
1028	3019	1
1029	3019	1
1030	6212	1
1031	6212	1
1032	5309	1
1032	6856	1
1033	5309	1
1033	6856	1
1034	596	1
1034	1235	1
1034	1351	1
1034	1593	1
1034	3139	1
1034	3269	1
1034	3593	1
1035	596	1
1035	1235	1
1035	1351	1
1035	1593	1
1035	3139	1
1035	3269	1
1035	3593	1
1036	5101	1
1037	5101	1
1038	3792	1
1038	4214	1
1039	3792	1
1039	4214	1
1040	1764	1
1040	4880	1
1041	1764	1
1041	4880	1
1043	323	1
1044	1022	1
1045	1022	1
1046	6068	1
1047	6068	1
1048	844	1
1048	1073	1
1048	1111	1
1048	1238	1
1048	1561	1
1048	2839	1
1048	2842	1
1048	2916	1
1048	3035	1
1048	3725	1
1048	3729	1
1048	4360	1
1048	4938	1
1048	5027	1
1048	5327	1
1048	5567	1
1048	5771	1
1048	6396	1
1048	6428	1
1048	6557	1
1048	6806	1
1048	6825	1
1048	7153	1
1049	844	1
1049	1073	1
1049	1111	1
1049	1238	1
1049	1561	1
1049	2839	1
1049	2842	1
1049	2916	1
1049	3035	1
1049	3725	1
1049	3729	1
1049	4360	1
1049	4938	1
1049	5027	1
1049	5327	1
1049	5567	1
1049	5771	1
1049	6396	1
1049	6428	1
1049	6557	1
1049	6806	1
1049	6825	1
1049	7153	1
1050	1826	1
1051	1826	1
1052	3519	1
1053	3519	1
1054	139	1
1054	439	1
1054	1078	1
1054	2049	1
1054	2136	1
1054	2576	1
1054	3467	1
1054	3738	1
1054	7268	1
1056	681	1
1057	681	1
1058	1056	1
1063	37	1
1063	455	1
1063	7164	1
1064	3608	1
1068	737	1
1069	737	1
1071	301	1
1072	54	1
1073	54	1
1074	2142	1
1075	2142	1
1077	5085	1
1078	4091	1
1079	4091	1
1080	4519	1
1082	4839	1
1082	5488	1
1082	6571	1
1085	2996	1
1086	1951	1
1087	1951	1
1088	2914	1
1089	2914	1
1090	1006	1
1090	6748	1
1091	1006	1
1091	6748	1
1092	2314	1
1093	2314	1
1094	201	1
1094	5988	1
1096	4172	1
1096	5915	1
1098	1158	1
1099	1158	1
1100	5905	1
1101	5905	1
1102	4449	1
1102	5364	1
1104	6460	1
1105	6460	1
1106	4082	1
1107	4082	1
1108	3739	1
1109	3739	1
1110	709	1
1111	709	1
1112	1123	1
1112	4414	1
1113	1123	1
1113	4414	1
1114	2929	1
1114	4555	1
1114	7270	1
1116	574	1
1117	574	1
1118	2971	1
1121	1661	1
1124	2410	1
1124	7299	1
1125	2410	1
1125	7299	1
1126	3903	1
1128	170	1
1129	170	1
1130	4607	1
1131	4607	1
1132	3085	1
1133	3085	1
1135	3603	1
1137	1173	1
1137	4066	1
1137	4650	1
1138	6819	1
1139	6819	1
1140	7324	1
1142	1166	1
1142	5206	1
1142	7235	1
1143	1166	1
1143	5206	1
1143	7235	1
1145	1102	1
1145	3802	1
1147	2184	1
1148	3246	1
1148	3994	1
1149	3246	1
1149	3994	1
1150	980	1
1150	3272	1
1151	980	1
1151	3272	1
1152	1282	1
1152	4193	1
1152	5051	1
1154	3959	1
1156	1244	1
1157	1244	1
1161	653	1
1161	1267	1
1161	1289	1
1161	1676	1
1161	2106	1
1161	2169	1
1161	3099	1
1161	3421	1
1161	6441	1
1161	6630	1
1161	6790	1
1161	7065	1
1162	378	1
1163	378	1
1164	95	1
1166	3834	1
1167	3834	1
1168	464	1
1168	867	1
1168	3423	1
1168	6980	1
1169	464	1
1169	867	1
1169	3423	1
1169	6980	1
1171	4388	1
1173	7029	1
1174	5342	1
1175	5342	1
1176	658	1
1176	876	1
1176	899	1
1176	1251	1
1176	1510	1
1176	2311	1
1176	3179	1
1176	3823	1
1176	4096	1
1176	6270	1
1176	6887	1
1177	658	1
1177	876	1
1177	899	1
1177	1251	1
1177	1510	1
1177	2311	1
1177	3179	1
1177	3823	1
1177	4096	1
1177	6270	1
1177	6887	1
1178	1461	1
1178	1736	1
1178	6066	1
1179	1461	1
1179	1736	1
1179	6066	1
1180	1815	1
1181	1815	1
1183	2072	1
1183	4677	1
1183	5447	1
1184	3280	1
1185	3280	1
1186	2994	1
1187	2994	1
1188	5269	1
1189	5269	1
1191	473	1
1191	6136	1
1192	1967	1
1193	1967	1
1194	1931	1
1195	1931	1
1196	5686	1
1197	5686	1
1198	4095	1
1199	4095	1
1200	1066	1
1202	344	1
1204	4173	1
1204	6673	1
1205	4173	1
1205	6673	1
1206	7166	1
1208	3888	1
1209	3888	1
1210	6953	1
1212	2230	1
1213	2230	1
1214	7271	1
1215	7271	1
1216	7016	1
1217	7016	1
1218	4495	1
1221	427	1
1223	3144	1
1223	4949	1
1224	6329	1
1224	6416	1
1225	6329	1
1225	6416	1
1227	651	1
1227	2662	1
1229	1525	1
1229	3963	1
1229	5706	1
1230	2129	1
1231	2129	1
1232	3422	1
1233	3422	1
1234	833	1
1235	833	1
1236	4988	1
1237	4988	1
1238	6300	1
1239	6300	1
1241	6560	1
1241	6847	1
1243	6320	1
1243	7174	1
1244	208	1
1245	208	1
1246	2973	1
1247	2973	1
1248	221	1
1248	5779	1
1249	221	1
1249	5779	1
1251	3419	1
1252	3051	1
1255	1572	1
1256	1269	1
1256	5383	1
1256	6746	1
1257	1269	1
1257	5383	1
1257	6746	1
1258	5913	1
1259	5913	1
1261	5023	1
1262	4922	1
1262	5351	1
1262	6592	1
1263	4922	1
1263	5351	1
1263	6592	1
1264	1535	1
1265	1535	1
1266	3678	1
1267	3678	1
1268	7191	1
1269	7191	1
1270	2623	1
1270	2805	1
1271	2623	1
1271	2805	1
1273	1145	1
1274	5001	1
1275	5001	1
1277	299	1
1278	5696	1
1279	5696	1
1280	5130	1
1281	5130	1
1282	5970	1
1283	5970	1
1284	5963	1
1285	5963	1
1286	3597	1
1287	3597	1
1288	6438	1
1289	6438	1
1290	66	1
1290	1600	1
1290	2911	1
